old_date,DAY OF THE WEEK,business_unit,old_revenue,VOLUME,SPEND PER PERSON,date,revenue
19/12/2025,Friday,Distribution b2b,0.00,0,0,2025-12-19,0.00
19/12/2025,Friday,Activities,0.00,0,0,2025-12-19,0.00
19/12/2025,Friday,Juntos Products,0.00,0,0,2025-12-19,0.00
20/01/2025,Monday,Juntos house,0.00,0,0,2025-01-20,0.00
20/01/2025,Monday,Juntos boutique,0.00,0,0,2025-01-20,0.00
20/01/2025,Monday,Picadeli,"4,164.28",174,23.93,2025-01-20,4164.28
20/01/2025,Monday,Juntos farm shop,0.00,0,0,2025-01-20,0.00
20/01/2025,Monday,Tasting place,0.00,0,0,2025-01-20,0.00
20/01/2025,Monday,Distribution b2b,579.95,6,96.66,2025-01-20,579.95
20/01/2025,Monday,Activities,0.00,0,0,2025-01-20,0.00
20/01/2025,Monday,Juntos Products,138.00,0,0,2025-01-20,138.00
20/02/2025,Thursday,Juntos house,"1,325.00",20,66.25,2025-02-20,1325.00
20/02/2025,Thursday,Juntos boutique,0.00,0,0,2025-02-20,0.00
20/02/2025,Thursday,Picadeli,"3,441.00",195,17.65,2025-02-20,3441.00
20/02/2025,Thursday,Juntos farm shop,441.84,30,14.73,2025-02-20,441.84
20/02/2025,Thursday,Tasting place,467.00,31,15.06,2025-02-20,467.00
20/02/2025,Thursday,Distribution b2b,"1,398.33",8,174.79,2025-02-20,1398.33
20/02/2025,Thursday,Activities,0.00,0,0,2025-02-20,0.00
20/02/2025,Thursday,Juntos Products,41.86,0,0,2025-02-20,41.86
20/03/2025,Thursday,Juntos house,"1,596.00",26,61.38,2025-03-20,1596.00
20/03/2025,Thursday,Juntos boutique,0.00,0,0,2025-03-20,0.00
20/03/2025,Thursday,Picadeli,"3,204.00",190,16.86,2025-03-20,3204.00
20/03/2025,Thursday,Juntos farm shop,254.57,20,12.73,2025-03-20,254.57
20/03/2025,Thursday,Tasting place,659.20,21,31.39,2025-03-20,659.20
20/03/2025,Thursday,Distribution b2b,571.85,8,71.48,2025-03-20,571.85
20/03/2025,Thursday,Activities,0.00,0,0,2025-03-20,0.00
20/03/2025,Thursday,Juntos Products,252.45,0,0,2025-03-20,252.45
20/04/2025,Sunday,Juntos house,"8,259.00",94,87.86,2025-04-20,8259.00
20/04/2025,Sunday,Juntos boutique,"1,774.50",25,70.98,2025-04-20,1774.50
20/04/2025,Sunday,Picadeli,0.00,0,0,2025-04-20,0.00
20/04/2025,Sunday,Juntos farm shop,689.78,37,18.64,2025-04-20,689.78
20/04/2025,Sunday,Tasting place,"6,717.37",0,0,2025-04-20,6717.37
20/04/2025,Sunday,Distribution b2b,0.00,0,0,2025-04-20,0.00
20/04/2025,Sunday,Activities,0.00,0,0,2025-04-20,0.00
20/04/2025,Sunday,Juntos Products,123.00,0,0,2025-04-20,123.00
20/05/2025,Tuesday,Juntos house,"3,621.90",46,78.74,2025-05-20,3621.90
20/05/2025,Tuesday,Juntos boutique,194.99,5,39,2025-05-20,194.99
20/05/2025,Tuesday,Picadeli,"2,744.76",165,16.63,2025-05-20,2744.76
20/05/2025,Tuesday,Juntos farm shop,831.23,29,28.66,2025-05-20,831.23
20/05/2025,Tuesday,Tasting place,809.30,32,25.29,2025-05-20,809.30
20/05/2025,Tuesday,Distribution b2b,"1,626.18",9,180.69,2025-05-20,1626.18
20/05/2025,Tuesday,Activities,0.00,0,0,2025-05-20,0.00
20/05/2025,Tuesday,Juntos Products,351.82,0,0,2025-05-20,351.82
20/06/2025,Friday,Juntos house,"9,443.60",103,91.69,2025-06-20,9443.60
20/06/2025,Friday,Juntos boutique,600.20,6,100.03,2025-06-20,600.20
20/06/2025,Friday,Picadeli,"3,872.37",197,19.66,2025-06-20,3872.37
20/06/2025,Friday,Juntos farm shop,"1,141.07",28,40.75,2025-06-20,1141.07
20/06/2025,Friday,Tasting place,326.10,24,13.59,2025-06-20,326.10
20/06/2025,Friday,Distribution b2b,"1,313.20",11,119.38,2025-06-20,1313.20
20/06/2025,Friday,Activities,0.00,0,0,2025-06-20,0.00
20/06/2025,Friday,Juntos Products,54.00,0,0,2025-06-20,54.00
20/07/2025,Sunday,Juntos house,"9,560.40",97,98.56,2025-07-20,9560.40
20/07/2025,Sunday,Juntos boutique,"1,042.00",13,80.15,2025-07-20,1042.00
20/07/2025,Sunday,Picadeli,0.00,0,0,2025-07-20,0.00
20/07/2025,Sunday,Juntos farm shop,0.00,0,0,2025-07-20,0.00
20/07/2025,Sunday,Tasting place,0.00,0,0,2025-07-20,0.00
20/07/2025,Sunday,Distribution b2b,0.00,0,0,2025-07-20,0.00
20/07/2025,Sunday,Activities,0.00,0,0,2025-07-20,0.00
20/07/2025,Sunday,Juntos Products,0.00,0,0,2025-07-20,0.00
20/08/2025,Wednesday,Juntos house,"9,013.00",91,99.04,2025-08-20,9013.00
20/08/2025,Wednesday,Juntos boutique,"1,293.00",9,143.67,2025-08-20,1293.00
20/08/2025,Wednesday,Picadeli,"2,541.00",147,17.29,2025-08-20,2541.00
20/08/2025,Wednesday,Juntos farm shop,"1,126.80",51,22.09,2025-08-20,1126.80
20/08/2025,Wednesday,Tasting place,"2,445.70",131,18.67,2025-08-20,2445.70
20/08/2025,Wednesday,Distribution b2b,"1,921.14",13,147.78,2025-08-20,1921.14
20/08/2025,Wednesday,Activities,0.00,0,0,2025-08-20,0.00
20/08/2025,Wednesday,Juntos Products,0.00,0,0,2025-08-20,0.00
20/09/2025,Saturday,Juntos house,"9,163.00",118,77.65,2025-09-20,9163.00
20/09/2025,Saturday,Juntos boutique,576.00,13,44.31,2025-09-20,576.00
20/09/2025,Saturday,Picadeli,"1,714.00",105,16.32,2025-09-20,1714.00
20/09/2025,Saturday,Juntos farm shop,"1,399.00",76,18.41,2025-09-20,1399.00
20/09/2025,Saturday,Tasting place,"4,543.60",239,19.01,2025-09-20,4543.60
20/09/2025,Saturday,Distribution b2b,0.00,0,0,2025-09-20,0.00
20/09/2025,Saturday,Activities,0.00,0,0,2025-09-20,0.00
20/09/2025,Saturday,Juntos Products,0.00,0,0,2025-09-20,0.00
20/10/2025,Monday,Juntos house,0.00,0,0,2025-10-20,0.00
20/10/2025,Monday,Juntos boutique,0.00,0,0,2025-10-20,0.00
20/10/2025,Monday,Picadeli,"4,009.75",219,18.31,2025-10-20,4009.75
20/10/2025,Monday,Juntos farm shop,507.70,18,28.21,2025-10-20,507.70
20/10/2025,Monday,Tasting place,0.00,0,0,2025-10-20,0.00
20/10/2025,Monday,Distribution b2b,641.00,8,80.13,2025-10-20,641.00
20/10/2025,Monday,Activities,0.00,0,0,2025-10-20,0.00
20/10/2025,Monday,Juntos Products,0.00,0,0,2025-10-20,0.00
20/11/2025,Thursday,Juntos house,"1,625.50",21,77.4,2025-11-20,1625.50
20/11/2025,Thursday,Juntos boutique,434.00,8,54.25,2025-11-20,434.00
20/11/2025,Thursday,Picadeli,"2,998.00",177,16.94,2025-11-20,2998.00
20/11/2025,Thursday,Juntos farm shop,814.00,30,27.13,2025-11-20,814.00
20/11/2025,Thursday,Tasting place,624.70,34,18.37,2025-11-20,624.70
20/11/2025,Thursday,Distribution b2b,922.45,8,115.31,2025-11-20,922.45
20/11/2025,Thursday,Activities,0.00,0,0,2025-11-20,0.00
20/11/2025,Thursday,Juntos Products,228.00,0,0,2025-11-20,228.00
20/12/2025,Saturday,Juntos house,0.00,0,0,2025-12-20,0.00
20/12/2025,Saturday,Juntos boutique,0.00,0,0,2025-12-20,0.00
20/12/2025,Saturday,Picadeli,0.00,0,0,2025-12-20,0.00
20/12/2025,Saturday,Juntos farm shop,0.00,0,0,2025-12-20,0.00
20/12/2025,Saturday,Tasting place,0.00,0,0,2025-12-20,0.00
20/12/2025,Saturday,Distribution b2b,0.00,0,0,2025-12-20,0.00
20/12/2025,Saturday,Activities,0.00,0,0,2025-12-20,0.00
20/12/2025,Saturday,Juntos Products,0.00,0,0,2025-12-20,0.00
21/01/2025,Tuesday,Juntos house,0.00,0,0,2025-01-21,0.00
21/01/2025,Tuesday,Juntos boutique,0.00,0,0,2025-01-21,0.00
21/01/2025,Tuesday,Picadeli,"2,393.41",159,15.05,2025-01-21,2393.41
21/01/2025,Tuesday,Juntos farm shop,238.81,12,19.9,2025-01-21,238.81
21/01/2025,Tuesday,Tasting place,202.00,16,12.63,2025-01-21,202.00
21/01/2025,Tuesday,Distribution b2b,482.35,6,80.39,2025-01-21,482.35
21/01/2025,Tuesday,Activities,0.00,0,0,2025-01-21,0.00
21/01/2025,Tuesday,Juntos Products,0.00,0,0,2025-01-21,0.00
21/02/2025,Friday,Juntos house,"3,225.00",45,71.67,2025-02-21,3225.00
21/02/2025,Friday,Juntos boutique,0.00,0,0,2025-02-21,0.00
21/02/2025,Friday,Picadeli,"3,290.00",195,16.87,2025-02-21,3290.00
21/02/2025,Friday,Juntos farm shop,353.89,12,29.49,2025-02-21,353.89
21/02/2025,Friday,Tasting place,125.60,9,13.96,2025-02-21,125.60
21/02/2025,Friday,Distribution b2b,604.52,5,120.9,2025-02-21,604.52
21/02/2025,Friday,Activities,154.00,0,0,2025-02-21,154.00
21/02/2025,Friday,Juntos Products,179.60,0,0,2025-02-21,179.60
21/03/2025,Friday,Juntos house,"3,190.00",49,65.1,2025-03-21,3190.00
21/03/2025,Friday,Juntos boutique,0.00,0,0,2025-03-21,0.00
21/03/2025,Friday,Picadeli,"2,614.00",172,15.2,2025-03-21,2614.00
21/03/2025,Friday,Juntos farm shop,478.19,16,29.89,2025-03-21,478.19
21/03/2025,Friday,Tasting place,740.72,31,23.89,2025-03-21,740.72
21/03/2025,Friday,Distribution b2b,931.82,7,133.12,2025-03-21,931.82
21/03/2025,Friday,Activities,0.00,0,0,2025-03-21,0.00
21/03/2025,Friday,Juntos Products,27.00,0,0,2025-03-21,27.00
21/04/2025,Monday,Juntos house,"7,630.00",98,77.86,2025-04-21,7630.00
21/04/2025,Monday,Juntos boutique,"1,896.71",22,86.21,2025-04-21,1896.71
21/04/2025,Monday,Picadeli,"2,602.00",139,18.72,2025-04-21,2602.00
21/04/2025,Monday,Juntos farm shop,0.00,0,0,2025-04-21,0.00
21/04/2025,Monday,Tasting place,0.00,0,0,2025-04-21,0.00
21/04/2025,Monday,Distribution b2b,"8,564.59",12,713.72,2025-04-21,8564.59
21/04/2025,Monday,Activities,0.00,0,0,2025-04-21,0.00
21/04/2025,Monday,Juntos Products,0.00,0,0,2025-04-21,0.00
21/05/2025,Wednesday,Juntos house,"4,533.60",56,80.96,2025-05-21,4533.60
21/05/2025,Wednesday,Juntos boutique,160.98,4,40.25,2025-05-21,160.98
21/05/2025,Wednesday,Picadeli,"3,592.15",206,17.44,2025-05-21,3592.15
21/05/2025,Wednesday,Juntos farm shop,863.31,39,22.14,2025-05-21,863.31
21/05/2025,Wednesday,Tasting place,"1,008.95",28,36.03,2025-05-21,1008.95
21/05/2025,Wednesday,Distribution b2b,994.25,9,110.47,2025-05-21,994.25
21/05/2025,Wednesday,Activities,0.00,0,0,2025-05-21,0.00
21/05/2025,Wednesday,Juntos Products,77.00,0,0,2025-05-21,77.00
21/06/2025,Saturday,Juntos house,"17,343.00",80,216.79,2025-06-21,17343.00
21/06/2025,Saturday,Juntos boutique,0.00,0,0,2025-06-21,0.00
21/06/2025,Saturday,Picadeli,"3,045.26",115,26.48,2025-06-21,3045.26
21/06/2025,Saturday,Juntos farm shop,"2,113.00",98,21.56,2025-06-21,2113.00
21/06/2025,Saturday,Tasting place,"4,010.80",69,58.13,2025-06-21,4010.80
21/06/2025,Saturday,Distribution b2b,"1,382.74",12,115.23,2025-06-21,1382.74
21/06/2025,Saturday,Activities,0.00,0,0,2025-06-21,0.00
21/06/2025,Saturday,Juntos Products,162.00,0,0,2025-06-21,162.00
21/07/2025,Monday,Juntos house,"7,415.15",86,86.22,2025-07-21,7415.15
21/07/2025,Monday,Juntos boutique,"1,259.40",8,157.43,2025-07-21,1259.40
21/07/2025,Monday,Picadeli,"4,589.24",209,21.96,2025-07-21,4589.24
21/07/2025,Monday,Juntos farm shop,0.00,0,0,2025-07-21,0.00
21/07/2025,Monday,Tasting place,0.00,0,0,2025-07-21,0.00
21/07/2025,Monday,Distribution b2b,"2,856.99",14,204.07,2025-07-21,2856.99
21/07/2025,Monday,Activities,0.00,0,0,2025-07-21,0.00
21/07/2025,Monday,Juntos Products,0.00,0,0,2025-07-21,0.00
21/08/2025,Thursday,Juntos house,"8,240.70",92,89.57,2025-08-21,8240.70
21/08/2025,Thursday,Juntos boutique,"2,420.00",18,134.44,2025-08-21,2420.00
21/08/2025,Thursday,Picadeli,"3,306.86",143,23.12,2025-08-21,3306.86
21/08/2025,Thursday,Juntos farm shop,922.30,53,17.4,2025-08-21,922.30
21/08/2025,Thursday,Tasting place,"1,489.00",45,33.09,2025-08-21,1489.00
21/08/2025,Thursday,Distribution b2b,"1,923.12",17,113.12,2025-08-21,1923.12
21/08/2025,Thursday,Activities,0.00,0,0,2025-08-21,0.00
21/08/2025,Thursday,Juntos Products,118.46,0,0,2025-08-21,118.46
21/09/2025,Sunday,Juntos house,"6,164.00",75,82.19,2025-09-21,6164.00
21/09/2025,Sunday,Juntos boutique,488.50,8,61.06,2025-09-21,488.50
21/09/2025,Sunday,Picadeli,0.00,0,0,2025-09-21,0.00
21/09/2025,Sunday,Juntos farm shop,0.00,0,0,2025-09-21,0.00
21/09/2025,Sunday,Tasting place,0.00,0,0,2025-09-21,0.00
21/09/2025,Sunday,Distribution b2b,0.00,0,0,2025-09-21,0.00
21/09/2025,Sunday,Activities,0.00,0,0,2025-09-21,0.00
21/09/2025,Sunday,Juntos Products,0.00,0,0,2025-09-21,0.00
21/10/2025,Tuesday,Juntos house,0.00,0,0,2025-10-21,0.00
21/10/2025,Tuesday,Juntos boutique,0.00,0,0,2025-10-21,0.00
21/10/2025,Tuesday,Picadeli,"4,061.00",226,17.97,2025-10-21,4061.00
21/10/2025,Tuesday,Juntos farm shop,491.00,29,16.93,2025-10-21,491.00
21/10/2025,Tuesday,Tasting place,"1,184.98",77,15.39,2025-10-21,1184.98
21/10/2025,Tuesday,Distribution b2b,948.67,10,94.87,2025-10-21,948.67
21/10/2025,Tuesday,Activities,0.00,0,0,2025-10-21,0.00
21/10/2025,Tuesday,Juntos Products,175.00,0,0,2025-10-21,175.00
21/11/2025,Friday,Juntos house,"3,394.00",29,117.03,2025-11-21,3394.00
21/11/2025,Friday,Juntos boutique,0.00,0,0,2025-11-21,0.00
21/11/2025,Friday,Picadeli,"3,301.00",171,19.3,2025-11-21,3301.00
21/11/2025,Friday,Juntos farm shop,578.74,28,20.67,2025-11-21,578.74
21/11/2025,Friday,Tasting place,420.00,25,16.8,2025-11-21,420.00
21/11/2025,Friday,Distribution b2b,932.00,11,84.73,2025-11-21,932.00
21/11/2025,Friday,Activities,0.00,0,0,2025-11-21,0.00
21/11/2025,Friday,Juntos Products,263.00,0,0,2025-11-21,263.00
21/12/2025,Sunday,Juntos house,0.00,0,0,2025-12-21,0.00
21/12/2025,Sunday,Juntos boutique,0.00,0,0,2025-12-21,0.00
21/12/2025,Sunday,Picadeli,0.00,0,0,2025-12-21,0.00
21/12/2025,Sunday,Juntos farm shop,0.00,0,0,2025-12-21,0.00
21/12/2025,Sunday,Tasting place,0.00,0,0,2025-12-21,0.00
21/12/2025,Sunday,Distribution b2b,0.00,0,0,2025-12-21,0.00
21/12/2025,Sunday,Activities,0.00,0,0,2025-12-21,0.00
21/12/2025,Sunday,Juntos Products,0.00,0,0,2025-12-21,0.00
22/01/2025,Wednesday,Juntos house,"2,517.50",30,83.92,2025-01-22,2517.50
22/01/2025,Wednesday,Juntos boutique,0.00,0,0,2025-01-22,0.00
22/01/2025,Wednesday,Picadeli,"2,604.56",144,18.09,2025-01-22,2604.56
22/01/2025,Wednesday,Juntos farm shop,123.26,7,17.61,2025-01-22,123.26
22/01/2025,Wednesday,Tasting place,137.40,14,9.81,2025-01-22,137.40
22/01/2025,Wednesday,Distribution b2b,348.49,5,69.7,2025-01-22,348.49
22/01/2025,Wednesday,Activities,0.00,0,0,2025-01-22,0.00
22/01/2025,Wednesday,Juntos Products,0.00,0,0,2025-01-22,0.00
22/02/2025,Saturday,Juntos house,"6,293.00",90,69.92,2025-02-22,6293.00
22/02/2025,Saturday,Juntos boutique,0.00,0,0,2025-02-22,0.00
22/02/2025,Saturday,Picadeli,"1,844.00",103,17.9,2025-02-22,1844.00
22/02/2025,Saturday,Juntos farm shop,"1,373.53",68,20.2,2025-02-22,1373.53
22/02/2025,Saturday,Tasting place,"3,154.00",110,28.67,2025-02-22,3154.00
22/02/2025,Saturday,Distribution b2b,0.00,0,0,2025-02-22,0.00
22/02/2025,Saturday,Activities,0.00,0,0,2025-02-22,0.00
22/02/2025,Saturday,Juntos Products,179.60,0,0,2025-02-22,179.60
22/03/2025,Saturday,Juntos house,"3,968.00",67,59.22,2025-03-22,3968.00
22/03/2025,Saturday,Juntos boutique,0.00,0,0,2025-03-22,0.00
22/03/2025,Saturday,Picadeli,"3,143.00",95,33.08,2025-03-22,3143.00
22/03/2025,Saturday,Juntos farm shop,"1,194.42",63,18.96,2025-03-22,1194.42
22/03/2025,Saturday,Tasting place,"4,152.20",119,34.89,2025-03-22,4152.20
22/03/2025,Saturday,Distribution b2b,0.00,0,0,2025-03-22,0.00
22/03/2025,Saturday,Activities,0.00,0,0,2025-03-22,0.00
22/03/2025,Saturday,Juntos Products,124.20,0,0,2025-03-22,124.20
22/04/2025,Tuesday,Juntos house,0.00,0,0,2025-04-22,0.00
22/04/2025,Tuesday,Juntos boutique,0.00,0,0,2025-04-22,0.00
22/04/2025,Tuesday,Picadeli,"2,783.00",163,17.07,2025-04-22,2783.00
22/04/2025,Tuesday,Juntos farm shop,751.66,38,19.78,2025-04-22,751.66
22/04/2025,Tuesday,Tasting place,"1,211.00",59,20.53,2025-04-22,1211.00
22/04/2025,Tuesday,Distribution b2b,928.16,13,71.4,2025-04-22,928.16
22/04/2025,Tuesday,Activities,0.00,0,0,2025-04-22,0.00
22/04/2025,Tuesday,Juntos Products,209.00,0,0,2025-04-22,209.00
22/05/2025,Thursday,Juntos house,"5,234.00",57,91.82,2025-05-22,5234.00
22/05/2025,Thursday,Juntos boutique,200.80,4,50.2,2025-05-22,200.80
22/05/2025,Thursday,Picadeli,"3,417.26",189,18.08,2025-05-22,3417.26
22/05/2025,Thursday,Juntos farm shop,830.19,42,19.77,2025-05-22,830.19
22/05/2025,Thursday,Tasting place,"4,829.60",125,38.64,2025-05-22,4829.60
22/05/2025,Thursday,Distribution b2b,718.72,11,65.34,2025-05-22,718.72
22/05/2025,Thursday,Activities,0.00,0,0,2025-05-22,0.00
22/05/2025,Thursday,Juntos Products,267.20,0,0,2025-05-22,267.20
22/06/2025,Sunday,Juntos house,"7,583.90",106,71.55,2025-06-22,7583.90
22/06/2025,Sunday,Juntos boutique,914.90,14,65.35,2025-06-22,914.90
22/06/2025,Sunday,Picadeli,0.00,0,0,2025-06-22,0.00
22/06/2025,Sunday,Juntos farm shop,0.00,0,0,2025-06-22,0.00
22/06/2025,Sunday,Tasting place,0.00,0,0,2025-06-22,0.00
22/06/2025,Sunday,Distribution b2b,0.00,0,0,2025-06-22,0.00
22/06/2025,Sunday,Activities,0.00,0,0,2025-06-22,0.00
22/06/2025,Sunday,Juntos Products,0.00,0,0,2025-06-22,0.00
22/07/2025,Tuesday,Juntos house,"8,146.30",95,85.75,2025-07-22,8146.30
22/07/2025,Tuesday,Juntos boutique,305.00,7,43.57,2025-07-22,305.00
22/07/2025,Tuesday,Picadeli,"3,952.20",171,23.11,2025-07-22,3952.20
22/07/2025,Tuesday,Juntos farm shop,"1,416.47",57,24.85,2025-07-22,1416.47
22/07/2025,Tuesday,Tasting place,"3,196.22",82,38.98,2025-07-22,3196.22
22/07/2025,Tuesday,Distribution b2b,"2,451.12",12,204.26,2025-07-22,2451.12
22/07/2025,Tuesday,Activities,0.00,0,0,2025-07-22,0.00
22/07/2025,Tuesday,Juntos Products,22.30,0,0,2025-07-22,22.30
22/08/2025,Friday,Juntos house,"11,974.20",136,88.05,2025-08-22,11974.20
22/08/2025,Friday,Juntos boutique,"2,282.50",21,108.69,2025-08-22,2282.50
22/08/2025,Friday,Picadeli,"2,686.49",135,19.9,2025-08-22,2686.49
22/08/2025,Friday,Juntos farm shop,"1,592.00",48,33.17,2025-08-22,1592.00
22/08/2025,Friday,Tasting place,"2,019.00",90,22.43,2025-08-22,2019.00
22/08/2025,Friday,Distribution b2b,"1,275.48",11,115.95,2025-08-22,1275.48
22/08/2025,Friday,Activities,0.00,0,0,2025-08-22,0.00
22/08/2025,Friday,Juntos Products,192.39,0,0,2025-08-22,192.39
22/09/2025,Monday,Juntos house,"10,006.00",82,122.02,2025-09-22,10006.00
22/09/2025,Monday,Juntos boutique,317.00,7,45.29,2025-09-22,317.00
22/09/2025,Monday,Picadeli,"3,862.67",218,17.72,2025-09-22,3862.67
22/09/2025,Monday,Juntos farm shop,0.00,0,0,2025-09-22,0.00
22/09/2025,Monday,Tasting place,0.00,0,0,2025-09-22,0.00
22/09/2025,Monday,Distribution b2b,"1,243.16",12,103.6,2025-09-22,1243.16
22/09/2025,Monday,Activities,0.00,0,0,2025-09-22,0.00
22/09/2025,Monday,Juntos Products,0.00,0,0,2025-09-22,0.00
22/10/2025,Wednesday,Juntos house,"7,812.00",91,85.85,2025-10-22,7812.00
22/10/2025,Wednesday,Juntos boutique,"1,007.00",7,143.86,2025-10-22,1007.00
22/10/2025,Wednesday,Picadeli,"3,174.00",199,15.95,2025-10-22,3174.00
22/10/2025,Wednesday,Juntos farm shop,707.00,28,25.25,2025-10-22,707.00
22/10/2025,Wednesday,Tasting place,"3,330.00",55,60.55,2025-10-22,3330.00
22/10/2025,Wednesday,Distribution b2b,389.00,5,77.8,2025-10-22,389.00
22/10/2025,Wednesday,Activities,0.00,0,0,2025-10-22,0.00
22/10/2025,Wednesday,Juntos Products,0.00,0,0,2025-10-22,0.00
22/11/2025,Saturday,Juntos house,"2,936.00",40,73.4,2025-11-22,2936.00
22/11/2025,Saturday,Juntos boutique,333.00,6,55.5,2025-11-22,333.00
22/11/2025,Saturday,Picadeli,"2,083.71",96,21.71,2025-11-22,2083.71
22/11/2025,Saturday,Juntos farm shop,866.00,43,20.14,2025-11-22,866.00
22/11/2025,Saturday,Tasting place,"1,556.74",55,28.3,2025-11-22,1556.74
22/11/2025,Saturday,Distribution b2b,0.00,0,0,2025-11-22,0.00
22/11/2025,Saturday,Activities,500.00,0,0,2025-11-22,500.00
22/11/2025,Saturday,Juntos Products,0.00,0,0,2025-11-22,0.00
22/12/2025,Monday,Juntos house,0.00,0,0,2025-12-22,0.00
22/12/2025,Monday,Juntos boutique,0.00,0,0,2025-12-22,0.00
22/12/2025,Monday,Picadeli,0.00,0,0,2025-12-22,0.00
22/12/2025,Monday,Juntos farm shop,0.00,0,0,2025-12-22,0.00
22/12/2025,Monday,Tasting place,0.00,0,0,2025-12-22,0.00
22/12/2025,Monday,Distribution b2b,0.00,0,0,2025-12-22,0.00
22/12/2025,Monday,Activities,0.00,0,0,2025-12-22,0.00
22/12/2025,Monday,Juntos Products,0.00,0,0,2025-12-22,0.00
23/01/2025,Thursday,Juntos house,"1,173.80",17,69.05,2025-01-23,1173.80
23/01/2025,Thursday,Juntos boutique,0.00,0,0,2025-01-23,0.00
23/01/2025,Thursday,Picadeli,"2,010.49",140,14.36,2025-01-23,2010.49
23/01/2025,Thursday,Juntos farm shop,470.91,25,18.84,2025-01-23,470.91
23/01/2025,Thursday,Tasting place,262.80,32,8.21,2025-01-23,262.80
23/01/2025,Thursday,Distribution b2b,413.56,6,68.93,2025-01-23,413.56
23/01/2025,Thursday,Activities,0.00,0,0,2025-01-23,0.00
23/01/2025,Thursday,Juntos Products,0.00,0,0,2025-01-23,0.00
23/02/2025,Sunday,Juntos house,"4,679.00",51,91.75,2025-02-23,4679.00
23/02/2025,Sunday,Juntos boutique,0.00,0,0,2025-02-23,0.00
23/02/2025,Sunday,Picadeli,0.00,0,0,2025-02-23,0.00
23/02/2025,Sunday,Juntos farm shop,0.00,0,0,2025-02-23,0.00
23/02/2025,Sunday,Tasting place,0.00,0,0,2025-02-23,0.00
23/02/2025,Sunday,Distribution b2b,0.00,0,0,2025-02-23,0.00
23/02/2025,Sunday,Activities,0.00,0,0,2025-02-23,0.00
23/02/2025,Sunday,Juntos Products,0.00,0,0,2025-02-23,0.00
23/03/2025,Sunday,Juntos house,"6,129.00",92,66.62,2025-03-23,6129.00
23/03/2025,Sunday,Juntos boutique,0.00,0,0,2025-03-23,0.00
23/03/2025,Sunday,Picadeli,0.00,0,0,2025-03-23,0.00
23/03/2025,Sunday,Juntos farm shop,0.00,0,0,2025-03-23,0.00
23/03/2025,Sunday,Tasting place,0.00,0,0,2025-03-23,0.00
23/03/2025,Sunday,Distribution b2b,0.00,0,0,2025-03-23,0.00
23/03/2025,Sunday,Activities,0.00,0,0,2025-03-23,0.00
23/03/2025,Sunday,Juntos Products,0.00,0,0,2025-03-23,0.00
23/04/2025,Wednesday,Juntos house,"8,298.00",109,76.13,2025-04-23,8298.00
23/04/2025,Wednesday,Juntos boutique,"1,365.40",16,85.34,2025-04-23,1365.40
23/04/2025,Wednesday,Picadeli,"3,683.00",173,21.29,2025-04-23,3683.00
23/04/2025,Wednesday,Juntos farm shop,461.94,23,20.08,2025-04-23,461.94
23/04/2025,Wednesday,Tasting place,"1,407.40",43,32.73,2025-04-23,1407.40
23/04/2025,Wednesday,Distribution b2b,783.88,12,65.32,2025-04-23,783.88
23/04/2025,Wednesday,Activities,0.00,0,0,2025-04-23,0.00
23/04/2025,Wednesday,Juntos Products,10.10,0,0,2025-04-23,10.10
23/05/2025,Friday,Juntos house,"5,577.80",74,75.38,2025-05-23,5577.80
23/05/2025,Friday,Juntos boutique,"1,153.40",14,82.39,2025-05-23,1153.40
23/05/2025,Friday,Picadeli,"3,824.98",222,17.23,2025-05-23,3824.98
23/05/2025,Friday,Juntos farm shop,592.88,23,25.78,2025-05-23,592.88
23/05/2025,Friday,Tasting place,589.50,30,19.65,2025-05-23,589.50
23/05/2025,Friday,Distribution b2b,"3,004.88",16,187.81,2025-05-23,3004.88
23/05/2025,Friday,Activities,0.00,0,0,2025-05-23,0.00
23/05/2025,Friday,Juntos Products,76.80,0,0,2025-05-23,76.80
23/06/2025,Monday,Juntos house,"6,818.20",82,83.15,2025-06-23,6818.20
23/06/2025,Monday,Juntos boutique,488.00,9,54.22,2025-06-23,488.00
23/06/2025,Monday,Picadeli,"5,072.13",239,21.22,2025-06-23,5072.13
23/06/2025,Monday,Juntos farm shop,0.00,0,0,2025-06-23,0.00
23/06/2025,Monday,Tasting place,0.00,0,0,2025-06-23,0.00
23/06/2025,Monday,Distribution b2b,"1,741.88",13,133.99,2025-06-23,1741.88
23/06/2025,Monday,Activities,0.00,0,0,2025-06-23,0.00
23/06/2025,Monday,Juntos Products,16.90,0,0,2025-06-23,16.90
23/07/2025,Wednesday,Juntos house,"11,743.00",122,96.25,2025-07-23,11743.00
23/07/2025,Wednesday,Juntos boutique,544.50,6,90.75,2025-07-23,544.50
23/07/2025,Wednesday,Picadeli,"4,125.20",171,24.12,2025-07-23,4125.20
23/07/2025,Wednesday,Juntos farm shop,"1,161.84",39,29.79,2025-07-23,1161.84
23/07/2025,Wednesday,Tasting place,"1,708.00",68,25.12,2025-07-23,1708.00
23/07/2025,Wednesday,Distribution b2b,"1,875.23",12,156.27,2025-07-23,1875.23
