DATE,DAY OF THE WEEK,BUISNESS UNIT,REVENUE,VOLUME,SPEND PER PERSON
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
,,Distribution b2b,,,
,,Activities,,,
,,Juntos Products,,,
,,Juntos house,,,
,,Juntos boutique,,,
,,Picadeli,,,
,,Juntos farm shop,,,
,,Tasting place,,,
